Index,Timestamp,Value,UnitsAbbreviation,Good,Questionable,Substituted,Annotated
133,2018-05-14T07:00:00Z,3.11101222,MW,True,False,False,False
134,2018-05-15T07:00:00Z,4.18962,MW,True,False,False,False
135,2018-05-16T07:00:00Z,2.79055619,MW,True,False,False,False
136,2018-05-17T07:00:00Z,3.92387629,MW,True,False,False,False
137,2018-05-18T07:00:00Z,4.713292,MW,True,False,False,False
138,2018-05-19T07:00:00Z,4.33812428,MW,True,False,False,False
139,2018-05-20T07:00:00Z,5.065012,MW,True,False,False,False
140,2018-05-21T07:00:00Z,4.74455643,MW,True,False,False,False
141,2018-05-22T07:00:00Z,5.659028,MW,True,False,False,False
142,2018-05-23T07:00:00Z,5.721556,MW,True,False,False,False
143,2018-05-24T07:00:00Z,3.55652428,MW,True,False,False,False
144,2018-05-25T07:00:00Z,4.048932,MW,True,False,False,False
145,2018-05-26T07:00:00Z,3.20480418,MW,True,False,False,False
146,2018-05-27T07:00:00Z,2.62642026,MW,True,False,False,False
147,2018-05-28T07:00:00Z,2.50136423,MW,True,False,False,False
148,2018-05-29T07:00:00Z,4.275596,MW,True,False,False,False
149,2018-05-30T07:00:00Z,5.745004,MW,True,False,False,False
150,2018-05-31T07:00:00Z,5.627764,MW,True,False,False,False
151,2018-06-01T07:00:00Z,5.67466,MW,True,False,False,False
152,2018-06-02T07:00:00Z,5.721556,MW,True,False,False,False
153,2018-06-03T07:00:00Z,5.0103,MW,True,False,False,False
154,2018-06-04T07:00:00Z,5.682476,MW,True,False,False,False
155,2018-06-05T07:00:00Z,5.69029236,MW,True,False,False,False
156,2018-06-06T07:00:00Z,5.612132,MW,True,False,False,False
157,2018-06-07T07:00:00Z,0.953796268,MW,True,False,False,False
158,2018-06-08T07:00:00Z,1.28206825,MW,True,False,False,False
159,2018-06-09T07:00:00Z,5.729372,MW,True,False,False,False
160,2018-06-10T07:00:00Z,0.602076232,MW,True,False,False,False
161,2018-06-11T07:00:00Z,0.9850602,MW,True,False,False,False
162,2018-06-12T07:00:00Z,3.10319614,MW,True,False,False,False
163,2018-06-13T07:00:00Z,1.20390821,MW,True,False,False,False
164,2018-06-14T07:00:00Z,1.19609225,MW,True,False,False,False
165,2018-06-15T07:00:00Z,2.21217227,MW,True,False,False,False
166,2018-06-16T07:00:00Z,1.47746825,MW,True,False,False,False
167,2018-06-17T07:00:00Z,2.47791624,MW,True,False,False,False
168,2018-06-18T07:00:00Z,1.26643622,MW,True,False,False,False
169,2018-06-19T07:00:00Z,1.23517227,MW,True,False,False,False
170,2018-06-20T07:00:00Z,1.13356423,MW,True,False,False,False
171,2018-06-21T07:00:00Z,1.11011624,MW,True,False,False,False
172,2018-06-22T07:00:00Z,0.672420263,MW,True,False,False,False
173,2018-06-23T07:00:00Z,3.587788,MW,True,False,False,False
174,2018-06-24T07:00:00Z,0.08622025,MW,True,False,False,False
175,2018-06-25T07:00:00Z,0.945980251,MW,True,False,False,False
176,2018-06-26T07:00:00Z,0.148748249,MW,True,False,False,False
177,2018-06-27T07:00:00Z,0.305068254,MW,True,False,False,False
178,2018-06-28T07:00:00Z,0.7036843,MW,True,False,False,False
179,2018-06-29T07:00:00Z,0.5082843,MW,True,False,False,False
180,2018-06-30T07:00:00Z,0.9850602,MW,True,False,False,False
181,2018-07-01T07:00:00Z,0.805292249,MW,True,False,False,False
182,2018-07-02T07:00:00Z,0.445756257,MW,True,False,False,False
183,2018-07-03T07:00:00Z,0.523916245,MW,True,False,False,False
184,2018-07-04T07:00:00Z,0.5161002,MW,True,False,False,False
185,2018-07-05T07:00:00Z,2.04022026,MW,True,False,False,False
186,2018-07-06T07:00:00Z,2.97814,MW,True,False,False,False
187,2018-07-07T07:00:00Z,3.01722026,MW,True,False,False,False
188,2018-07-08T07:00:00Z,3.04066825,MW,True,False,False,False
189,2018-07-09T07:00:00Z,1.9855082,MW,True,False,False,False
190,2018-07-10T07:00:00Z,2.97814,MW,True,False,False,False
191,2018-07-11T07:00:00Z,4.486628,MW,True,False,False,False
192,2018-07-12T07:00:00Z,5.02593231,MW,True,False,False,False
193,2018-07-13T07:00:00Z,5.729372,MW,True,False,False,False
194,2018-07-14T07:00:00Z,2.45446825,MW,True,False,False,False
195,2018-07-15T07:00:00Z,3.06411624,MW,True,False,False,False
196,2018-07-16T07:00:00Z,3.06411624,MW,True,False,False,False
197,2018-07-17T07:00:00Z,1.94642818,MW,True,False,False,False
198,2018-07-18T07:00:00Z,2.01677227,MW,True,False,False,False
199,2018-07-19T07:00:00Z,2.75929213,MW,True,False,False,False
200,2018-07-20T07:00:00Z,1.93861222,MW,True,False,False,False
201,2018-07-21T07:00:00Z,2.94687629,MW,True,False,False,False
202,2018-07-22T07:00:00Z,2.99377227,MW,True,False,False,False
203,2018-07-23T07:00:00Z,4.01766825,MW,True,False,False,False
204,2018-07-24T07:00:00Z,5.75282,MW,True,False,False,False
205,2018-07-25T07:00:00Z,5.54960442,MW,True,False,False,False
206,2018-07-26T07:00:00Z,5.494892,MW,True,False,False,False
207,2018-07-27T07:00:00Z,5.51052427,MW,True,False,False,False
208,2018-07-28T07:00:00Z,1.7901082,MW,True,False,False,False
209,2018-07-29T07:00:00Z,4.97903633,MW,True,False,False,False
210,2018-07-30T07:00:00Z,5.526156,MW,True,False,False,False
211,2018-07-31T07:00:00Z,4.01766825,MW,True,False,False,False
212,2018-08-01T07:00:00Z,5.76063633,MW,True,False,False,False
213,2018-08-02T07:00:00Z,3.96295619,MW,True,False,False,False
214,2018-08-03T07:00:00Z,3.98640418,MW,True,False,False,False
215,2018-08-04T07:00:00Z,1.53218019,MW,True,False,False,False
216,2018-08-05T07:00:00Z,1.54781222,MW,True,False,False,False
217,2018-08-06T07:00:00Z,2.50918031,MW,True,False,False,False
218,2018-08-07T07:00:00Z,5.02593231,MW,True,False,False,False
219,2018-08-08T07:00:00Z,5.565236,MW,True,False,False,False
220,2018-08-09T07:00:00Z,3.09538031,MW,True,False,False,False
221,2018-08-10T07:00:00Z,3.10319614,MW,True,False,False,False
222,2018-08-11T07:00:00Z,3.25170016,MW,True,False,False,False
223,2018-08-12T07:00:00Z,2.97814,MW,True,False,False,False
224,2018-08-13T07:00:00Z,2.84526825,MW,True,False,False,False
225,2018-08-14T07:00:00Z,2.99377227,MW,True,False,False,False
226,2018-08-15T07:00:00Z,5.455812,MW,True,False,False,False
227,2018-08-16T07:00:00Z,2.88434815,MW,True,False,False,False
228,2018-08-17T07:00:00Z,1.97769225,MW,True,False,False,False
229,2018-08-18T07:00:00Z,3.11101222,MW,True,False,False,False
230,2018-08-19T07:00:00Z,2.86871624,MW,True,False,False,False
231,2018-08-20T07:00:00Z,1.96987617,MW,True,False,False,False
232,2018-08-21T07:00:00Z,1.83700418,MW,True,False,False,False
233,2018-08-22T07:00:00Z,1.9855082,MW,True,False,False,False
234,2018-08-23T07:00:00Z,2.31378031,MW,True,False,False,False
235,2018-08-24T07:00:00Z,2.98595619,MW,True,False,False,False
236,2018-08-25T07:00:00Z,3.06411624,MW,True,False,False,False
237,2018-08-26T07:00:00Z,2.99377227,MW,True,False,False,False
238,2018-08-27T07:00:00Z,1.50091624,MW,True,False,False,False
239,2018-08-28T07:00:00Z,2.9234283,MW,True,False,False,False
240,2018-08-29T07:00:00Z,2.84526825,MW,True,True,False,False
241,2018-08-30T07:00:00Z,2.84526825,MW,True,True,False,False
242,2018-08-31T07:00:00Z,2.9625082,MW,True,False,False,False
243,2018-09-01T07:00:00Z,2.97814,MW,True,False,False,False
244,2018-09-02T07:00:00Z,2.87653232,MW,True,False,False,False
245,2018-09-03T07:00:00Z,2.58734,MW,True,False,False,False
246,2018-09-04T07:00:00Z,2.05585217,MW,True,False,False,False
247,2018-09-05T07:00:00Z,4.041116,MW,True,False,False,False
248,2018-09-06T07:00:00Z,0.211276248,MW,True,False,False,False
249,2018-09-07T07:00:00Z,0.07840425,MW,True,False,False,False
250,2018-09-08T07:00:00Z,0.070588246,MW,True,False,False,False
251,2018-09-09T07:00:00Z,2.39194,MW,True,False,False,False
252,2018-09-10T07:00:00Z,1.54781222,MW,True,False,False,False
253,2018-09-11T07:00:00Z,0.547364235,MW,True,False,False,False
254,2018-09-12T07:00:00Z,2.07148433,MW,True,False,False,False
255,2018-09-13T07:00:00Z,3.00940418,MW,True,False,False,False
256,2018-09-14T07:00:00Z,2.04022026,MW,True,False,False,False
257,2018-09-15T07:00:00Z,3.51744413,MW,True,False,False,False
258,2018-09-16T07:00:00Z,3.95514,MW,True,False,False,False
259,2018-09-17T07:00:00Z,3.17354,MW,True,False,False,False
260,2018-09-18T07:00:00Z,3.37675619,MW,True,False,False,False
261,2018-09-19T07:00:00Z,0.9850602,MW,True,False,False,False
262,2018-09-20T07:00:00Z,0.500468254,MW,True,False,False,False
263,2018-09-21T07:00:00Z,1.53218019,MW,True,False,False,False
264,2018-09-22T07:00:00Z,0.469204247,MW,True,False,False,False
265,2018-09-23T07:00:00Z,1.01632428,MW,True,False,False,False
266,2018-09-24T07:00:00Z,1.05540419,MW,True,False,False,False
267,2018-09-25T07:00:00Z,0.9616122,MW,True,False,False,False
268,2018-09-26T07:00:00Z,0.992876232,MW,True,False,False,False
269,2018-09-27T07:00:00Z,0.492652237,MW,True,False,False,False
270,2018-09-28T07:00:00Z,1.00069225,MW,True,False,False,False
271,2018-09-29T07:00:00Z,0.07840425,MW,True,False,False,False
272,2018-09-30T07:00:00Z,1.11011624,MW,True,False,False,False
273,2018-10-01T07:00:00Z,2.86871624,MW,True,False,False,False
274,2018-10-02T07:00:00Z,0.0,MW,True,False,False,False
275,2018-10-03T07:00:00Z,0.0,MW,True,False,False,False
276,2018-10-04T07:00:00Z,0.0,MW,True,False,False,False
277,2018-10-05T07:00:00Z,0.0,MW,True,False,False,False
278,2018-10-06T07:00:00Z,0.0,MW,True,False,False,False
279,2018-10-07T07:00:00Z,0.0,MW,True,False,False,False
280,2018-10-08T07:00:00Z,0.0,MW,True,False,False,False
281,2018-10-09T07:00:00Z,0.0,MW,True,False,False,False
282,2018-10-10T07:00:00Z,0.0,MW,True,False,False,False
283,2018-10-11T07:00:00Z,0.0,MW,True,False,False,False
284,2018-10-12T07:00:00Z,0.0,MW,True,False,False,False
285,2018-10-13T07:00:00Z,0.0,MW,True,False,False,False
286,2018-10-14T07:00:00Z,0.0,MW,True,False,False,False
287,2018-10-15T07:00:00Z,0.0,MW,True,False,False,False
288,2018-10-16T07:00:00Z,0.0,MW,True,False,False,False
289,2018-10-17T07:00:00Z,0.0,MW,True,False,False,False
290,2018-10-18T07:00:00Z,0.0,MW,True,False,False,False
291,2018-10-19T07:00:00Z,0.0,MW,True,False,False,False
292,2018-10-20T07:00:00Z,0.0,MW,True,False,False,False
293,2018-10-21T07:00:00Z,0.0,MW,True,False,False,False
294,2018-10-22T07:00:00Z,0.0,MW,True,False,False,False
295,2018-10-23T07:00:00Z,0.0,MW,True,False,False,False
296,2018-10-24T07:00:00Z,0.0,MW,True,True,False,False
297,2018-10-25T07:00:00Z,0.0,MW,True,False,False,False
298,2018-10-26T07:00:00Z,0.0,MW,True,False,False,False
299,2018-10-27T07:00:00Z,0.0,MW,True,False,False,False
300,2018-10-28T07:00:00Z,0.0,MW,True,False,False,False
301,2018-10-29T07:00:00Z,0.0,MW,True,False,False,False
302,2018-10-30T07:00:00Z,0.0,MW,True,False,False,False
303,2018-10-31T07:00:00Z,0.0,MW,True,False,False,False
304,2018-11-01T07:00:00Z,0.0,MW,True,False,False,False
305,2018-11-02T07:00:00Z,0.0,MW,True,False,False,False
306,2018-11-03T07:00:00Z,0.0,MW,True,False,False,False
307,2018-11-04T07:00:00Z,0.0,MW,True,False,False,False
308,2018-11-05T08:00:00Z,0.0,MW,True,False,False,False
309,2018-11-06T08:00:00Z,0.0,MW,True,False,False,False
310,2018-11-07T08:00:00Z,0.0,MW,True,False,False,False
311,2018-11-08T08:00:00Z,0.0,MW,True,False,False,False
312,2018-11-09T08:00:00Z,0.0,MW,True,False,False,False
313,2018-11-10T08:00:00Z,0.0,MW,True,False,False,False
314,2018-11-11T08:00:00Z,0.0,MW,True,False,False,False
315,2018-11-12T08:00:00Z,0.0,MW,True,False,False,False
316,2018-11-13T08:00:00Z,0.0,MW,True,False,False,False
317,2018-11-14T08:00:00Z,0.0,MW,True,False,False,False
